Cut sets,BE1,BE10,BE11,BE12,BE2,BE3,BE4,BE5,BE6,BE7,BE8,BE9,T,N
2276,1,0,0,0,1,1,1,0,0,1,0,0,0,32
2277,1,0,0,0,1,1,1,0,0,1,0,1,0,25
2278,1,0,0,0,1,1,1,0,0,1,1,0,0,23
2279,1,0,0,0,1,1,1,0,0,1,1,1,0,25
2280,1,0,0,0,1,1,1,0,1,0,0,0,0,28
2281,1,0,0,0,1,1,1,0,1,0,0,1,0,23
2282,1,0,0,0,1,1,1,0,1,0,1,0,0,29
2283,1,0,0,0,1,1,1,0,1,0,1,1,0,29
2284,1,0,0,0,1,1,1,0,1,1,0,0,0,25
2285,1,0,0,0,1,1,1,0,1,1,0,1,0,27
2286,1,0,0,0,1,1,1,0,1,1,1,0,0,31
2287,1,0,0,0,1,1,1,0,1,1,1,1,0,24
2288,1,0,0,0,1,1,1,1,0,0,0,0,1,21
2289,1,0,0,0,1,1,1,1,0,0,0,1,1,24
2290,1,0,0,0,1,1,1,1,0,0,1,0,1,25
2291,1,0,0,0,1,1,1,1,0,0,1,1,1,27
2292,1,0,0,0,1,1,1,1,0,1,0,0,1,22
2293,1,0,0,0,1,1,1,1,0,1,0,1,1,23
2294,1,0,0,0,1,1,1,1,0,1,1,0,1,21
2295,1,0,0,0,1,1,1,1,0,1,1,1,1,28
2296,1,0,0,0,1,1,1,1,1,0,0,0,1,29
2297,1,0,0,0,1,1,1,1,1,0,0,1,1,19
2298,1,0,0,0,1,1,1,1,1,0,1,0,1,21
2299,1,0,0,0,1,1,1,1,1,0,1,1,1,27
2300,1,0,0,0,1,1,1,1,1,1,0,0,1,25
2301,1,0,0,0,1,1,1,1,1,1,0,1,1,32
2302,1,0,0,0,1,1,1,1,1,1,1,0,1,27
2303,1,0,0,0,1,1,1,1,1,1,1,1,1,39
2304,1,0,0,1,0,0,0,0,0,0,0,0,1,30
2305,1,0,0,1,0,0,0,0,0,0,0,1,1,29
2306,1,0,0,1,0,0,0,0,0,0,1,0,1,26
2307,1,0,0,1,0,0,0,0,0,0,1,1,1,23
2308,1,0,0,1,0,0,0,0,0,1,0,0,1,30
2309,1,0,0,1,0,0,0,0,0,1,0,1,1,19
2310,1,0,0,1,0,0,0,0,0,1,1,0,1,23
2311,1,0,0,1,0,0,0,0,0,1,1,1,1,23
2312,1,0,0,1,0,0,0,0,1,0,0,0,1,23
2313,1,0,0,1,0,0,0,0,1,0,0,1,1,30
2314,1,0,0,1,0,0,0,0,1,0,1,0,1,28
2315,1,0,0,1,0,0,0,0,1,0,1,1,1,29
2316,1,0,0,1,0,0,0,0,1,1,0,0,1,23
2317,1,0,0,1,0,0,0,0,1,1,0,1,1,30
2318,1,0,0,1,0,0,0,0,1,1,1,0,1,26
2319,1,0,0,1,0,0,0,0,1,1,1,1,1,26
2320,1,0,0,1,0,0,0,1,0,0,0,0,1,30
2321,1,0,0,1,0,0,0,1,0,0,0,1,1,21
2322,1,0,0,1,0,0,0,1,0,0,1,0,1,23
2323,1,0,0,1,0,0,0,1,0,0,1,1,1,16
2324,1,0,0,1,0,0,0,1,0,1,0,0,1,16
2325,1,0,0,1,0,0,0,1,0,1,0,1,1,26
2326,1,0,0,1,0,0,0,1,0,1,1,0,1,20
2327,1,0,0,1,0,0,0,1,0,1,1,1,1,23
2328,1,0,0,1,0,0,0,1,1,0,0,0,1,33
2329,1,0,0,1,0,0,0,1,1,0,0,1,1,34
2330,1,0,0,1,0,0,0,1,1,0,1,0,1,19
2331,1,0,0,1,0,0,0,1,1,0,1,1,1,38
2332,1,0,0,1,0,0,0,1,1,1,0,0,1,31
2333,1,0,0,1,0,0,0,1,1,1,0,1,1,28
2334,1,0,0,1,0,0,0,1,1,1,1,0,1,23
2335,1,0,0,1,0,0,0,1,1,1,1,1,1,20
2336,1,0,0,1,0,0,1,0,0,0,0,0,1,31
2337,1,0,0,1,0,0,1,0,0,0,0,1,1,29
2338,1,0,0,1,0,0,1,0,0,0,1,0,1,26
2339,1,0,0,1,0,0,1,0,0,0,1,1,1,29
2340,1,0,0,1,0,0,1,0,0,1,0,0,1,30
2341,1,0,0,1,0,0,1,0,0,1,0,1,1,33
2342,1,0,0,1,0,0,1,0,0,1,1,0,1,26
2343,1,0,0,1,0,0,1,0,0,1,1,1,1,29
2344,1,0,0,1,0,0,1,0,1,0,0,0,1,25
2345,1,0,0,1,0,0,1,0,1,0,0,1,1,21
2346,1,0,0,1,0,0,1,0,1,0,1,0,1,19
2347,1,0,0,1,0,0,1,0,1,0,1,1,1,22
2348,1,0,0,1,0,0,1,0,1,1,0,0,1,20
2349,1,0,0,1,0,0,1,0,1,1,0,1,1,23
2350,1,0,0,1,0,0,1,0,1,1,1,0,1,20
2351,1,0,0,1,0,0,1,0,1,1,1,1,1,27
2352,1,0,0,1,0,0,1,1,0,0,0,0,1,40
2353,1,0,0,1,0,0,1,1,0,0,0,1,1,30
2354,1,0,0,1,0,0,1,1,0,0,1,0,1,29
2355,1,0,0,1,0,0,1,1,0,0,1,1,1,27
2356,1,0,0,1,0,0,1,1,0,1,0,0,1,24
2357,1,0,0,1,0,0,1,1,0,1,0,1,1,15
2358,1,0,0,1,0,0,1,1,0,1,1,0,1,19
2359,1,0,0,1,0,0,1,1,0,1,1,1,1,30
2360,1,0,0,1,0,0,1,1,1,0,0,0,1,23
2361,1,0,0,1,0,0,1,1,1,0,0,1,1,24
2362,1,0,0,1,0,0,1,1,1,0,1,0,1,24
2363,1,0,0,1,0,0,1,1,1,0,1,1,1,27
2364,1,0,0,1,0,0,1,1,1,1,0,0,1,20
2365,1,0,0,1,0,0,1,1,1,1,0,1,1,32
2366,1,0,0,1,0,0,1,1,1,1,1,0,1,27
2367,1,0,0,1,0,0,1,1,1,1,1,1,1,32
2368,1,0,0,1,0,1,0,0,0,0,0,0,1,23
2369,1,0,0,1,0,1,0,0,0,0,0,1,1,19
2370,1,0,0,1,0,1,0,0,0,0,1,0,1,23
2371,1,0,0,1,0,1,0,0,0,0,1,1,1,26
2372,1,0,0,1,0,1,0,0,0,1,0,0,1,21
2373,1,0,0,1,0,1,0,0,0,1,0,1,1,26
2374,1,0,0,1,0,1,0,0,0,1,1,0,1,33
2375,1,0,0,1,0,1,0,0,0,1,1,1,1,24
2376,1,0,0,1,0,1,0,0,1,0,0,0,1,26
2377,1,0,0,1,0,1,0,0,1,0,0,1,1,25
2378,1,0,0,1,0,1,0,0,1,0,1,0,1,30
2379,1,0,0,1,0,1,0,0,1,0,1,1,1,26
2380,1,0,0,1,0,1,0,0,1,1,0,0,1,21
2381,1,0,0,1,0,1,0,0,1,1,0,1,1,30
2382,1,0,0,1,0,1,0,0,1,1,1,0,1,22
2383,1,0,0,1,0,1,0,0,1,1,1,1,1,25
2384,1,0,0,1,0,1,0,1,0,0,0,0,1,17
2385,1,0,0,1,0,1,0,1,0,0,0,1,1,12
2386,1,0,0,1,0,1,0,1,0,0,1,0,1,23
2387,1,0,0,1,0,1,0,1,0,0,1,1,1,20
2388,1,0,0,1,0,1,0,1,0,1,0,0,1,24
2389,1,0,0,1,0,1,0,1,0,1,0,1,1,21
2390,1,0,0,1,0,1,0,1,0,1,1,0,1,31
2391,1,0,0,1,0,1,0,1,0,1,1,1,1,19
2392,1,0,0,1,0,1,0,1,1,0,0,0,1,31
2393,1,0,0,1,0,1,0,1,1,0,0,1,1,21
2394,1,0,0,1,0,1,0,1,1,0,1,0,1,30
2395,1,0,0,1,0,1,0,1,1,0,1,1,1,30
2396,1,0,0,1,0,1,0,1,1,1,0,0,1,17
2397,1,0,0,1,0,1,0,1,1,1,0,1,1,27
2398,1,0,0,1,0,1,0,1,1,1,1,0,1,21
2399,1,0,0,1,0,1,0,1,1,1,1,1,1,18
2400,1,0,0,1,0,1,1,0,0,0,0,0,1,23
2401,1,0,0,1,0,1,1,0,0,0,0,1,1,19
2402,1,0,0,1,0,1,1,0,0,0,1,0,1,18
2403,1,0,0,1,0,1,1,0,0,0,1,1,1,24
2404,1,0,0,1,0,1,1,0,0,1,0,0,1,32
2405,1,0,0,1,0,1,1,0,0,1,0,1,1,32
2406,1,0,0,1,0,1,1,0,0,1,1,0,1,26
2407,1,0,0,1,0,1,1,0,0,1,1,1,1,17
2408,1,0,0,1,0,1,1,0,1,0,0,0,1,18
2409,1,0,0,1,0,1,1,0,1,0,0,1,1,22
2410,1,0,0,1,0,1,1,0,1,0,1,0,1,24
2411,1,0,0,1,0,1,1,0,1,0,1,1,1,24
2412,1,0,0,1,0,1,1,0,1,1,0,0,1,13
2413,1,0,0,1,0,1,1,0,1,1,0,1,1,20
2414,1,0,0,1,0,1,1,0,1,1,1,0,1,21
2415,1,0,0,1,0,1,1,0,1,1,1,1,1,24
2416,1,0,0,1,0,1,1,1,0,0,0,0,1,25
2417,1,0,0,1,0,1,1,1,0,0,0,1,1,23
2418,1,0,0,1,0,1,1,1,0,0,1,0,1,27
2419,1,0,0,1,0,1,1,1,0,0,1,1,1,27
2420,1,0,0,1,0,1,1,1,0,1,0,0,1,16
2421,1,0,0,1,0,1,1,1,0,1,0,1,1,16
2422,1,0,0,1,0,1,1,1,0,1,1,0,1,27
2423,1,0,0,1,0,1,1,1,0,1,1,1,1,33
2424,1,0,0,1,0,1,1,1,1,0,0,0,1,25
2425,1,0,0,1,0,1,1,1,1,0,0,1,1,20
2426,1,0,0,1,0,1,1,1,1,0,1,0,1,23
2427,1,0,0,1,0,1,1,1,1,0,1,1,1,20
2428,1,0,0,1,0,1,1,1,1,1,0,0,1,27
2429,1,0,0,1,0,1,1,1,1,1,0,1,1,26
2430,1,0,0,1,0,1,1,1,1,1,1,0,1,16
2431,1,0,0,1,0,1,1,1,1,1,1,1,1,27
2432,1,0,0,1,1,0,0,0,0,0,0,0,1,44
2433,1,0,0,1,1,0,0,0,0,0,0,1,1,27
2434,1,0,0,1,1,0,0,0,0,0,1,0,1,26
2435,1,0,0,1,1,0,0,0,0,0,1,1,1,21
2436,1,0,0,1,1,0,0,0,0,1,0,0,1,21
2437,1,0,0,1,1,0,0,0,0,1,0,1,1,21
2438,1,0,0,1,1,0,0,0,0,1,1,0,1,27
2439,1,0,0,1,1,0,0,0,0,1,1,1,1,23
2440,1,0,0,1,1,0,0,0,1,0,0,0,1,23
2441,1,0,0,1,1,0,0,0,1,0,0,1,1,20
2442,1,0,0,1,1,0,0,0,1,0,1,0,1,24
2443,1,0,0,1,1,0,0,0,1,0,1,1,1,37
2444,1,0,0,1,1,0,0,0,1,1,0,0,1,35
2445,1,0,0,1,1,0,0,0,1,1,0,1,1,26
2446,1,0,0,1,1,0,0,0,1,1,1,0,1,19
2447,1,0,0,1,1,0,0,0,1,1,1,1,1,22
2448,1,0,0,1,1,0,0,1,0,0,0,0,1,22
2449,1,0,0,1,1,0,0,1,0,0,0,1,1,25
2450,1,0,0,1,1,0,0,1,0,0,1,0,1,17
2451,1,0,0,1,1,0,0,1,0,0,1,1,1,24
2452,1,0,0,1,1,0,0,1,0,1,0,0,1,27
2453,1,0,0,1,1,0,0,1,0,1,0,1,1,27
2454,1,0,0,1,1,0,0,1,0,1,1,0,1,17
2455,1,0,0,1,1,0,0,1,0,1,1,1,1,21
2456,1,0,0,1,1,0,0,1,1,0,0,0,1,29
2457,1,0,0,1,1,0,0,1,1,0,0,1,1,21
2458,1,0,0,1,1,0,0,1,1,0,1,0,1,19
2459,1,0,0,1,1,0,0,1,1,0,1,1,1,16
2460,1,0,0,1,1,0,0,1,1,1,0,0,1,23
2461,1,0,0,1,1,0,0,1,1,1,0,1,1,34
2462,1,0,0,1,1,0,0,1,1,1,1,0,1,28
2463,1,0,0,1,1,0,0,1,1,1,1,1,1,28
2464,1,0,0,1,1,0,1,0,0,0,0,0,1,26
2465,1,0,0,1,1,0,1,0,0,0,0,1,1,21
2466,1,0,0,1,1,0,1,0,0,0,1,0,1,31
2467,1,0,0,1,1,0,1,0,0,0,1,1,1,29
2468,1,0,0,1,1,0,1,0,0,1,0,0,1,24
2469,1,0,0,1,1,0,1,0,0,1,0,1,1,25
2470,1,0,0,1,1,0,1,0,0,1,1,0,1,38
2471,1,0,0,1,1,0,1,0,0,1,1,1,1,23
2472,1,0,0,1,1,0,1,0,1,0,0,0,1,16
2473,1,0,0,1,1,0,1,0,1,0,0,1,1,25
2474,1,0,0,1,1,0,1,0,1,0,1,0,1,21
2475,1,0,0,1,1,0,1,0,1,0,1,1,1,24
2476,1,0,0,1,1,0,1,0,1,1,0,0,1,30
2477,1,0,0,1,1,0,1,0,1,1,0,1,1,25
2478,1,0,0,1,1,0,1,0,1,1,1,0,1,35
2479,1,0,0,1,1,0,1,0,1,1,1,1,1,25
2480,1,0,0,1,1,0,1,1,0,0,0,0,1,23
2481,1,0,0,1,1,0,1,1,0,0,0,1,1,23
2482,1,0,0,1,1,0,1,1,0,0,1,0,1,20
2483,1,0,0,1,1,0,1,1,0,0,1,1,1,20
2484,1,0,0,1,1,0,1,1,0,1,0,0,1,28
2485,1,0,0,1,1,0,1,1,0,1,0,1,1,32
2486,1,0,0,1,1,0,1,1,0,1,1,0,1,21
2487,1,0,0,1,1,0,1,1,0,1,1,1,1,26
2488,1,0,0,1,1,0,1,1,1,0,0,0,1,30
2489,1,0,0,1,1,0,1,1,1,0,0,1,1,29
2490,1,0,0,1,1,0,1,1,1,0,1,0,1,28
2491,1,0,0,1,1,0,1,1,1,0,1,1,1,28
2492,1,0,0,1,1,0,1,1,1,1,0,0,1,30
2493,1,0,0,1,1,0,1,1,1,1,0,1,1,24
2494,1,0,0,1,1,0,1,1,1,1,1,0,1,14
2495,1,0,0,1,1,0,1,1,1,1,1,1,1,22
2496,1,0,0,1,1,1,0,0,0,0,0,0,1,32
2497,1,0,0,1,1,1,0,0,0,0,0,1,1,26
2498,1,0,0,1,1,1,0,0,0,0,1,0,1,26
2499,1,0,0,1,1,1,0,0,0,0,1,1,1,18
2500,1,0,0,1,1,1,0,0,0,1,0,0,1,36
2501,1,0,0,1,1,1,0,0,0,1,0,1,1,26
2502,1,0,0,1,1,1,0,0,0,1,1,0,1,26
2503,1,0,0,1,1,1,0,0,0,1,1,1,1,27
2504,1,0,0,1,1,1,0,0,1,0,0,0,1,33
2505,1,0,0,1,1,1,0,0,1,0,0,1,1,17
2506,1,0,0,1,1,1,0,0,1,0,1,0,1,26
2507,1,0,0,1,1,1,0,0,1,0,1,1,1,30
2508,1,0,0,1,1,1,0,0,1,1,0,0,1,18
2509,1,0,0,1,1,1,0,0,1,1,0,1,1,14
2510,1,0,0,1,1,1,0,0,1,1,1,0,1,32
2511,1,0,0,1,1,1,0,0,1,1,1,1,1,24
2512,1,0,0,1,1,1,0,1,0,0,0,0,1,20
2513,1,0,0,1,1,1,0,1,0,0,0,1,1,14
2514,1,0,0,1,1,1,0,1,0,0,1,0,1,20
2515,1,0,0,1,1,1,0,1,0,0,1,1,1,35
2516,1,0,0,1,1,1,0,1,0,1,0,0,1,31
2517,1,0,0,1,1,1,0,1,0,1,0,1,1,19
2518,1,0,0,1,1,1,0,1,0,1,1,0,1,28
2519,1,0,0,1,1,1,0,1,0,1,1,1,1,27
2520,1,0,0,1,1,1,0,1,1,0,0,0,1,26
2521,1,0,0,1,1,1,0,1,1,0,0,1,1,31
2522,1,0,0,1,1,1,0,1,1,0,1,0,1,22
2523,1,0,0,1,1,1,0,1,1,0,1,1,1,20
2524,1,0,0,1,1,1,0,1,1,1,0,0,1,21
2525,1,0,0,1,1,1,0,1,1,1,0,1,1,14
2526,1,0,0,1,1,1,0,1,1,1,1,0,1,28
2527,1,0,0,1,1,1,0,1,1,1,1,1,1,19
2528,1,0,0,1,1,1,1,0,0,0,0,0,1,33
2529,1,0,0,1,1,1,1,0,0,0,0,1,1,26
2530,1,0,0,1,1,1,1,0,0,0,1,0,1,18
2531,1,0,0,1,1,1,1,0,0,0,1,1,1,29
2532,1,0,0,1,1,1,1,0,0,1,0,0,1,25
2533,1,0,0,1,1,1,1,0,0,1,0,1,1,32
2534,1,0,0,1,1,1,1,0,0,1,1,0,1,25
2535,1,0,0,1,1,1,1,0,0,1,1,1,1,31
2536,1,0,0,1,1,1,1,0,1,0,0,0,1,30
2537,1,0,0,1,1,1,1,0,1,0,0,1,1,23
2538,1,0,0,1,1,1,1,0,1,0,1,0,1,23
2539,1,0,0,1,1,1,1,0,1,0,1,1,1,22
2540,1,0,0,1,1,1,1,0,1,1,0,0,1,22
2541,1,0,0,1,1,1,1,0,1,1,0,1,1,32
2542,1,0,0,1,1,1,1,0,1,1,1,0,1,21
2543,1,0,0,1,1,1,1,0,1,1,1,1,1,32
2544,1,0,0,1,1,1,1,1,0,0,0,0,1,32
2545,1,0,0,1,1,1,1,1,0,0,0,1,1,27
2546,1,0,0,1,1,1,1,1,0,0,1,0,1,27
2547,1,0,0,1,1,1,1,1,0,0,1,1,1,27
2548,1,0,0,1,1,1,1,1,0,1,0,0,1,29
2549,1,0,0,1,1,1,1,1,0,1,0,1,1,31
2550,1,0,0,1,1,1,1,1,0,1,1,0,1,33
2551,1,0,0,1,1,1,1,1,0,1,1,1,1,35
2552,1,0,0,1,1,1,1,1,1,0,0,0,1,25
2553,1,0,0,1,1,1,1,1,1,0,0,1,1,25
2554,1,0,0,1,1,1,1,1,1,0,1,0,1,19
2555,1,0,0,1,1,1,1,1,1,0,1,1,1,40
2556,1,0,0,1,1,1,1,1,1,1,0,0,1,18
2557,1,0,0,1,1,1,1,1,1,1,0,1,1,19
2558,1,0,0,1,1,1,1,1,1,1,1,0,1,31
2559,1,0,0,1,1,1,1,1,1,1,1,1,1,25
2560,1,0,1,0,0,0,0,0,0,0,0,0,0,28
2561,1,0,1,0,0,0,0,0,0,0,0,1,0,26
2562,1,0,1,0,0,0,0,0,0,0,1,0,0,19
2563,1,0,1,0,0,0,0,0,0,0,1,1,0,24
2564,1,0,1,0,0,0,0,0,0,1,0,0,0,29
2565,1,0,1,0,0,0,0,0,0,1,0,1,1,19
2566,1,0,1,0,0,0,0,0,0,1,1,0,1,26
2567,1,0,1,0,0,0,0,0,0,1,1,1,1,32
2568,1,0,1,0,0,0,0,0,1,0,0,0,0,20
2569,1,0,1,0,0,0,0,0,1,0,0,1,1,26
2570,1,0,1,0,0,0,0,0,1,0,1,0,1,20
2571,1,0,1,0,0,0,0,0,1,0,1,1,1,39
2572,1,0,1,0,0,0,0,0,1,1,0,0,0,6
2573,1,0,1,0,0,0,0,0,1,1,0,1,1,28
2574,1,0,1,0,0,0,0,0,1,1,1,0,1,15
2575,1,0,1,0,0,0,0,0,1,1,1,1,1,22
2576,1,0,1,0,0,0,0,1,0,0,0,0,0,35
2577,1,0,1,0,0,0,0,1,0,0,0,1,0,22
2578,1,0,1,0,0,0,0,1,0,0,1,0,0,21
2579,1,0,1,0,0,0,0,1,0,0,1,1,0,28
2580,1,0,1,0,0,0,0,1,0,1,0,0,0,21
2581,1,0,1,0,0,0,0,1,0,1,0,1,1,29
2582,1,0,1,0,0,0,0,1,0,1,1,0,1,33
2583,1,0,1,0,0,0,0,1,0,1,1,1,1,28
2584,1,0,1,0,0,0,0,1,1,0,0,0,0,29
2585,1,0,1,0,0,0,0,1,1,0,0,1,1,20
2586,1,0,1,0,0,0,0,1,1,0,1,0,1,24
2587,1,0,1,0,0,0,0,1,1,0,1,1,1,20
2588,1,0,1,0,0,0,0,1,1,1,0,0,0,19
2589,1,0,1,0,0,0,0,1,1,1,0,1,1,16
2590,1,0,1,0,0,0,0,1,1,1,1,0,1,29
2591,1,0,1,0,0,0,0,1,1,1,1,1,1,26
2592,1,0,1,0,0,0,1,0,0,0,0,0,0,25
2593,1,0,1,0,0,0,1,0,0,0,0,1,0,12
2594,1,0,1,0,0,0,1,0,0,0,1,0,0,30
2595,1,0,1,0,0,0,1,0,0,0,1,1,0,18
2596,1,0,1,0,0,0,1,0,0,1,0,0,0,21
2597,1,0,1,0,0,0,1,0,0,1,0,1,1,28
2598,1,0,1,0,0,0,1,0,0,1,1,0,1,23
2599,1,0,1,0,0,0,1,0,0,1,1,1,1,27
2600,1,0,1,0,0,0,1,0,1,0,0,0,0,28
2601,1,0,1,0,0,0,1,0,1,0,0,1,1,18
2602,1,0,1,0,0,0,1,0,1,0,1,0,1,18
2603,1,0,1,0,0,0,1,0,1,0,1,1,1,29
2604,1,0,1,0,0,0,1,0,1,1,0,0,0,20
2605,1,0,1,0,0,0,1,0,1,1,0,1,1,22
2606,1,0,1,0,0,0,1,0,1,1,1,0,1,23
2607,1,0,1,0,0,0,1,0,1,1,1,1,1,29
2608,1,0,1,0,0,0,1,1,0,0,0,0,1,15
2609,1,0,1,0,0,0,1,1,0,0,0,1,1,22
2610,1,0,1,0,0,0,1,1,0,0,1,0,1,24
2611,1,0,1,0,0,0,1,1,0,0,1,1,1,19
2612,1,0,1,0,0,0,1,1,0,1,0,0,1,18
2613,1,0,1,0,0,0,1,1,0,1,0,1,1,23
2614,1,0,1,0,0,0,1,1,0,1,1,0,1,20
2615,1,0,1,0,0,0,1,1,0,1,1,1,1,27
2616,1,0,1,0,0,0,1,1,1,0,0,0,1,25
2617,1,0,1,0,0,0,1,1,1,0,0,1,1,29
2618,1,0,1,0,0,0,1,1,1,0,1,0,1,22
2619,1,0,1,0,0,0,1,1,1,0,1,1,1,26
2620,1,0,1,0,0,0,1,1,1,1,0,0,1,32
2621,1,0,1,0,0,0,1,1,1,1,0,1,1,26
2622,1,0,1,0,0,0,1,1,1,1,1,0,1,12
2623,1,0,1,0,0,0,1,1,1,1,1,1,1,25
2624,1,0,1,0,0,1,0,0,0,0,0,0,0,28
2625,1,0,1,0,0,1,0,0,0,0,0,1,0,18
2626,1,0,1,0,0,1,0,0,0,0,1,0,0,30
2627,1,0,1,0,0,1,0,0,0,0,1,1,0,22
2628,1,0,1,0,0,1,0,0,0,1,0,0,0,32
2629,1,0,1,0,0,1,0,0,0,1,0,1,1,35
2630,1,0,1,0,0,1,0,0,0,1,1,0,1,15
2631,1,0,1,0,0,1,0,0,0,1,1,1,1,19
2632,1,0,1,0,0,1,0,0,1,0,0,0,0,25
2633,1,0,1,0,0,1,0,0,1,0,0,1,1,20
2634,1,0,1,0,0,1,0,0,1,0,1,0,1,25
2635,1,0,1,0,0,1,0,0,1,0,1,1,1,25
2636,1,0,1,0,0,1,0,0,1,1,0,0,0,27
2637,1,0,1,0,0,1,0,0,1,1,0,1,1,29
2638,1,0,1,0,0,1,0,0,1,1,1,0,1,30
2639,1,0,1,0,0,1,0,0,1,1,1,1,1,27
2640,1,0,1,0,0,1,0,1,0,0,0,0,1,17
2641,1,0,1,0,0,1,0,1,0,0,0,1,1,20
2642,1,0,1,0,0,1,0,1,0,0,1,0,1,28
2643,1,0,1,0,0,1,0,1,0,0,1,1,1,21
2644,1,0,1,0,0,1,0,1,0,1,0,0,1,22
2645,1,0,1,0,0,1,0,1,0,1,0,1,1,18
2646,1,0,1,0,0,1,0,1,0,1,1,0,1,27
2647,1,0,1,0,0,1,0,1,0,1,1,1,1,31
2648,1,0,1,0,0,1,0,1,1,0,0,0,1,25
2649,1,0,1,0,0,1,0,1,1,0,0,1,1,26
2650,1,0,1,0,0,1,0,1,1,0,1,0,1,32
2651,1,0,1,0,0,1,0,1,1,0,1,1,1,18
2652,1,0,1,0,0,1,0,1,1,1,0,0,1,24
2653,1,0,1,0,0,1,0,1,1,1,0,1,1,17
2654,1,0,1,0,0,1,0,1,1,1,1,0,1,27
2655,1,0,1,0,0,1,0,1,1,1,1,1,1,34
2656,1,0,1,0,0,1,1,0,0,0,0,0,0,24
2657,1,0,1,0,0,1,1,0,0,0,0,1,0,17
2658,1,0,1,0,0,1,1,0,0,0,1,0,0,33
2659,1,0,1,0,0,1,1,0,0,0,1,1,0,16
2660,1,0,1,0,0,1,1,0,0,1,0,0,0,24
2661,1,0,1,0,0,1,1,0,0,1,0,1,1,29
2662,1,0,1,0,0,1,1,0,0,1,1,0,1,31
2663,1,0,1,0,0,1,1,0,0,1,1,1,1,25
2664,1,0,1,0,0,1,1,0,1,0,0,0,0,19
2665,1,0,1,0,0,1,1,0,1,0,0,1,1,28
2666,1,0,1,0,0,1,1,0,1,0,1,0,1,20
2667,1,0,1,0,0,1,1,0,1,0,1,1,1,33
2668,1,0,1,0,0,1,1,0,1,1,0,0,0,24
2669,1,0,1,0,0,1,1,0,1,1,0,1,1,28
2670,1,0,1,0,0,1,1,0,1,1,1,0,1,20
2671,1,0,1,0,0,1,1,0,1,1,1,1,1,10
2672,1,0,1,0,0,1,1,1,0,0,0,0,1,21
2673,1,0,1,0,0,1,1,1,0,0,0,1,1,22
2674,1,0,1,0,0,1,1,1,0,0,1,0,1,25
2675,1,0,1,0,0,1,1,1,0,0,1,1,1,23
2676,1,0,1,0,0,1,1,1,0,1,0,0,1,21
2677,1,0,1,0,0,1,1,1,0,1,0,1,1,25
2678,1,0,1,0,0,1,1,1,0,1,1,0,1,25
2679,1,0,1,0,0,1,1,1,0,1,1,1,1,27
2680,1,0,1,0,0,1,1,1,1,0,0,0,1,18
2681,1,0,1,0,0,1,1,1,1,0,0,1,1,31
2682,1,0,1,0,0,1,1,1,1,0,1,0,1,27
2683,1,0,1,0,0,1,1,1,1,0,1,1,1,22
2684,1,0,1,0,0,1,1,1,1,1,0,0,1,20
2685,1,0,1,0,0,1,1,1,1,1,0,1,1,23
2686,1,0,1,0,0,1,1,1,1,1,1,0,1,21
2687,1,0,1,0,0,1,1,1,1,1,1,1,1,23
2688,1,0,1,0,1,0,0,0,0,0,0,0,0,20
2689,1,0,1,0,1,0,0,0,0,0,0,1,0,24
2690,1,0,1,0,1,0,0,0,0,0,1,0,0,19
2691,1,0,1,0,1,0,0,0,0,0,1,1,0,30
2692,1,0,1,0,1,0,0,0,0,1,0,0,0,32
2693,1,0,1,0,1,0,0,0,0,1,0,1,1,22
2694,1,0,1,0,1,0,0,0,0,1,1,0,1,32
2695,1,0,1,0,1,0,0,0,0,1,1,1,1,33
2696,1,0,1,0,1,0,0,0,1,0,0,0,0,26
2697,1,0,1,0,1,0,0,0,1,0,0,1,1,20
2698,1,0,1,0,1,0,0,0,1,0,1,0,1,21
2699,1,0,1,0,1,0,0,0,1,0,1,1,1,26
2700,1,0,1,0,1,0,0,0,1,1,0,0,0,22
2701,1,0,1,0,1,0,0,0,1,1,0,1,1,25
2702,1,0,1,0,1,0,0,0,1,1,1,0,1,23
2703,1,0,1,0,1,0,0,0,1,1,1,1,1,21
2704,1,0,1,0,1,0,0,1,0,0,0,0,0,23
2705,1,0,1,0,1,0,0,1,0,0,0,1,0,27
2706,1,0,1,0,1,0,0,1,0,0,1,0,0,20
2707,1,0,1,0,1,0,0,1,0,0,1,1,0,29
2708,1,0,1,0,1,0,0,1,0,1,0,0,0,29
2709,1,0,1,0,1,0,0,1,0,1,0,1,1,33
2710,1,0,1,0,1,0,0,1,0,1,1,0,1,29
2711,1,0,1,0,1,0,0,1,0,1,1,1,1,22
2712,1,0,1,0,1,0,0,1,1,0,0,0,0,32
2713,1,0,1,0,1,0,0,1,1,0,0,1,1,16
2714,1,0,1,0,1,0,0,1,1,0,1,0,1,33
2715,1,0,1,0,1,0,0,1,1,0,1,1,1,18
2716,1,0,1,0,1,0,0,1,1,1,0,0,0,25
2717,1,0,1,0,1,0,0,1,1,1,0,1,1,29
2718,1,0,1,0,1,0,0,1,1,1,1,0,1,29
2719,1,0,1,0,1,0,0,1,1,1,1,1,1,26
2720,1,0,1,0,1,0,1,0,0,0,0,0,0,24
2721,1,0,1,0,1,0,1,0,0,0,0,1,0,25
2722,1,0,1,0,1,0,1,0,0,0,1,0,0,22
2723,1,0,1,0,1,0,1,0,0,0,1,1,0,24
2724,1,0,1,0,1,0,1,0,0,1,0,0,0,24
